K1,K2,K3,K4,K5,K6,K7,K8,K9,ClassValues
13.856406,3.464102,0,5.196152,5.196152,1.732051,8.660254,-10.392305,-1.732051,2
19.052559,3.464102,0,6.928203,5.196152,5.196152,10.392305,-13.856406,-3.464102,2
10.392305,6.928203,0,3.464102,12.124356,0,10.392305,-6.928203,1.732051,2
17.320508,6.928203,-1.732051,6.928203,6.928203,3.464102,12.124356,-13.856406,-1.732051,2
19.052559,5.196152,0,6.928203,6.928203,5.196152,12.124356,-13.856406,-3.464102,2
17.320508,3.464102,0,3.464102,5.196152,5.196152,8.660254,-8.660254,-5.196152,2
17.320508,3.464102,0,6.928203,3.464102,3.464102,10.392305,-13.856406,-3.464102,2
19.052559,6.928203,-1.732051,3.464102,6.928203,8.660254,10.392305,-8.660254,-6.928203,2
13.856406,5.196152,-1.732051,6.928203,3.464102,1.732051,10.392305,-13.856406,0,2
19.052559,6.928203,-1.732051,6.928203,5.196152,6.928203,12.124356,-13.856406,-5.196152,2
19.052559,5.196152,-1.732051,3.464102,1.732051,6.928203,10.392305,-10.392305,-6.928203,2
17.320508,6.928203,-1.732051,5.196152,10.392305,6.928203,8.660254,-8.660254,-5.196152,2
20.78461,6.928203,-1.732051,1.732051,8.660254,8.660254,10.392305,-6.928203,-6.928203,2
22.51666,3.464102,-1.732051,5.196152,3.464102,8.660254,8.660254,-12.124356,-6.928203,2
19.052559,5.196152,-1.732051,3.464102,6.928203,10.392305,6.928203,-6.928203,-8.660254,2
17.320508,3.464102,0,3.464102,6.928203,6.928203,6.928203,-6.928203,-6.928203,2
20.78461,5.196152,-1.732051,5.196152,6.928203,8.660254,8.660254,-10.392305,-6.928203,2
12.124356,6.928203,-1.732051,3.464102,5.196152,5.196152,6.928203,-6.928203,-3.464102,2
22.51666,3.464102,0,6.928203,3.464102,8.660254,10.392305,-13.856406,-8.660254,2
10.392305,5.196152,-1.732051,6.928203,3.464102,1.732051,8.660254,-12.124356,0,2
17.320508,5.196152,-1.732051,6.928203,-0,6.928203,8.660254,-13.856406,-5.196152,2
15.588457,3.464102,0,6.928203,5.196152,1.732051,10.392305,-13.856406,0,2
15.588457,6.928203,-1.732051,1.732051,8.660254,3.464102,10.392305,-6.928203,-1.732051,2
12.124356,5.196152,-1.732051,3.464102,8.660254,1.732051,6.928203,-6.928203,0,2
17.320508,3.464102,-1.732051,3.464102,1.732051,5.196152,8.660254,-10.392305,-3.464102,2
24.248711,5.196152,-1.732051,3.464102,5.196152,10.392305,10.392305,-10.392305,-8.660254,2
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,2
17.320508,5.196152,-1.732051,6.928203,3.464102,3.464102,10.392305,-13.856406,-3.464102,2
19.052559,3.464102,-1.732051,6.928203,3.464102,5.196152,8.660254,-13.856406,-3.464102,2
25.980762,3.464102,-1.732051,5.196152,3.464102,13.856406,6.928203,-10.392305,-13.856406,2
15.588457,5.196152,-1.732051,5.196152,1.732051,6.928203,8.660254,-10.392305,-6.928203,2
13.856406,5.196152,-1.732051,5.196152,6.928203,1.732051,8.660254,-10.392305,0,2
