Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,ClassValues
-0.002067,-0.024284,0.023288,0.039053,0.026395,-0.003266,0.031417,-0.012452,-0.04671,Long-term
-0.050439,-0.001469,-0.009352,-0.015941,-0.01938,-0.009118,0.016678,0.014924,-0.014098,Long-term
-0.009223,-0.007767,-0.047504,0.011144,-0.007162,-0.01155,0.010658,-0.047958,-0.00261,Long-term
-0.006989,-0.001617,-0.020949,-0.003491,-0.018709,-0.044182,0.019293,0.010766,0.007,Long-term
-0.039509,0.018209,0.022909,-0.021927,0.024101,0.009841,0.048168,0.012061,0.035009,Long-term
-0.017654,0.004429,0.030195,-0.026023,0.032203,-0.011812,0.043434,0.010703,0.038213,Long-term
0.024981,-0.003738,-0.067081,-0.041237,0.018116,0.058781,0.006719,0.004277,-0.003839,Long-term
-0.008125,-0.01804,-0.004855,-0.062641,-0.034343,0.017815,0.011387,0.028229,-0.019177,Long-term
-0.033345,0.011361,-0.029293,-0.003864,-0.024574,-0.022146,0.021953,0.016232,0.00494,Long-term
0.002082,-0.010751,0.037887,-0.01437,0.000203,-0.016239,0.05111,-0.015672,0.033763,Long-term
-0.023449,0.00396,0.052477,-0.029883,0.029337,-0.002926,0.042903,-0.000505,0.017442,Long-term
-0.054476,0.005982,-0.011485,-0.035994,-0.001049,0.002738,-0.006828,-0.038832,-0.033317,Long-term
0.01334,-0.001345,0.026612,-0.027524,-0.025114,0.036062,-0.002086,0.009732,-0.036,Long-term
-0.033323,-0.009733,0.027731,-0.020725,0.00128,0.009747,0.050064,-0.00236,0.032864,Long-term
-0.033532,-0.030055,-0.028075,0.007948,-0.014706,-0.009418,0.023706,0.014758,0.000431,Long-term
-0.018718,-0.033617,0.024529,-0.002353,-0.01704,-0.016865,0.019544,-0.012755,-0.037925,Long-term
-0.03292,0.009445,-0.031614,0.010496,0.002292,-0.013083,0.024482,0.023387,0.001987,Long-term
0.006229,-0.003244,0.013386,0.016647,-0.012633,-0.002019,0.066141,-0.021957,0.045053,Long-term
-0.01027,0.012199,-0.049031,-0.076423,-0.043229,0.071769,0.002756,-0.013722,-0.020191,Long-term
-0.028027,-0.018164,-0.003451,0.012306,-0.025632,-0.004675,0.027918,-0.00635,-0.022074,Long-term
-0.013911,-0.049985,-0.047344,0.018488,0.004943,0.001562,0.010338,-0.045324,-0.005976,Long-term
-0.03839,-0.013831,-0.009493,-0.00009,0.022921,0.01682,0.003832,-0.046789,-0.04253,Long-term
0.004591,-0.006551,-0.037027,0.005434,-0.008001,-0.00203,0.028759,0.022953,0.005273,Long-term
-0.038816,-0.011916,-0.007172,-0.014449,-0.003945,0.007757,0.001304,-0.053945,-0.039576,Long-term
-0.018156,-0.020112,0.007099,-0.017607,0.020699,0.01793,0.034184,-0.057967,0.028729,Long-term
0.021707,-0.014815,0.000056,0.00065,0.012659,0.016836,0.062144,0.005669,0.052235,Long-term
-0.028869,-0.019285,0.029094,-0.013304,0.001509,0.012545,0.052575,-0.006836,0.030592,Long-term
-0.022611,-0.010561,0.005736,-0.025029,0.020469,0.015132,0.031673,-0.053491,0.031001,Long-term
0.002941,-0.015043,0.045354,-0.028132,-0.016583,0.02612,0.055444,-0.017741,0.015362,Long-term
0.017611,-0.02765,0.041265,-0.010808,0.038527,-0.028252,0.045796,-0.003714,0.035729,Long-term
-0.024576,-0.038804,-0.025654,0.019838,-0.016714,-0.007005,0.02829,0.006175,-0.002985,Long-term
-0.014119,-0.027564,0.009232,0.002446,0.002368,0.006074,0.05769,-0.004211,0.047948,Long-term
-0.022913,0.017003,0.023522,-0.00456,0.061697,0.032213,0.036957,-0.053391,0.00656,Long-term
0.04428,0.015471,0.032314,-0.026775,-0.022195,-0.018297,0.055708,-0.01874,0.040414,Long-term
-0.014072,-0.01721,0.008928,-0.000507,-0.000099,0.002892,0.057252,-0.003842,0.049075,Long-term
-0.022186,-0.007341,-0.026038,0.013213,-0.025233,-0.016743,0.028012,0.005227,-0.000175,Long-term
0.022732,-0.030214,0.004547,-0.057801,-0.030715,-0.004606,0.010799,0.018656,-0.018261,Long-term
-0.011597,-0.013318,-0.009924,-0.02336,-0.022061,0.050175,0.027378,0.019944,-0.031039,Short-term
-0.013979,-0.038908,-0.038026,-0.01794,-0.018518,-0.00001,0.019253,0.031122,0.009421,Short-term
-0.0518,0.004468,-0.013277,-0.0194,0.024698,0.011608,-0.003263,-0.033731,-0.036842,Short-term
-0.020731,0.028482,0.033369,-0.038753,0.037119,0.030449,0.046909,0.021002,0.021385,Short-term
-0.042636,-0.058241,-0.001096,0.006123,-0.000322,0.057637,0.02884,0.012007,-0.042806,Short-term
-0.015975,-0.008971,-0.049091,0.004442,-0.003807,-0.010974,0.007549,-0.041797,-0.000894,Short-term
0.029268,-0.014708,-0.043551,-0.013497,0.032496,0.036496,-0.019556,-0.006035,0.001315,Short-term
-0.016744,-0.047596,0.008025,-0.031754,0.014964,0.003142,0.009328,0.027193,-0.027311,Short-term
-0.045065,0.011422,0.014336,-0.029567,0.010914,-0.021408,0.007444,0.020886,-0.028376,Short-term
-0.007976,-0.018341,0.028256,-0.026478,-0.010746,-0.047103,0.008314,-0.00274,-0.028478,Short-term
-0.014119,-0.027564,0.009232,0.002446,0.002368,0.006074,0.05769,-0.004211,0.047948,Short-term
0.008101,-0.006792,-0.003776,-0.035596,-0.017774,0.022351,0.020732,0.021376,-0.025008,Short-term
0.019268,0.006568,-0.00237,-0.045362,0.015387,0.001176,0.01203,0.038547,-0.018515,Short-term
-0.004917,-0.01057,-0.02105,-0.016288,0.02386,-0.058225,0.007321,0.035415,0.013527,Short-term
-0.012124,-0.025961,-0.046038,-0.017527,0.013244,-0.03109,-0.005476,-0.026726,0.006887,Short-term
0.001043,-0.022485,0.004347,-0.000672,-0.004792,-0.015431,0.004861,-0.071732,-0.040949,Short-term
-0.000803,-0.003371,0.01051,-0.027927,-0.002734,-0.010931,0.014831,0.014291,-0.026806,Short-term
-0.041577,0.000951,-0.006621,-0.05198,0.00906,-0.021328,-0.016145,-0.031607,-0.026697,Short-term
-0.043074,-0.034495,-0.054832,-0.016462,0.01455,-0.002305,-0.004012,-0.017889,0.003717,Short-term
-0.05126,0.007303,0.011364,-0.003927,-0.000084,0.005264,0.020309,0.007132,-0.03784,Short-term
-0.021007,-0.012311,0.022456,-0.028476,0.020365,-0.04007,0.004185,0.017106,-0.026872,Short-term
-0.02176,-0.009256,-0.028359,0.027573,0.001633,-0.00768,0.03054,0.012382,-0.003129,Short-term
-0.010085,-0.0671,0.010221,-0.019146,0.016542,0.008929,0.013314,0.020296,-0.031282,Short-term
-0.013843,-0.029401,0.006559,-0.003083,-0.005443,0.022681,0.025463,0.005961,-0.036809,Short-term
-0.02002,-0.075005,-0.043341,0.012936,0.045971,0.028237,0.022515,0.050488,0.001848,Short-term
-0.008142,-0.007234,0.031231,0.01821,0.015841,0.016698,0.063992,-0.017795,0.023617,Short-term
0.004851,-0.033963,-0.010858,-0.015208,0.007532,-0.01027,0.016677,0.024394,-0.009417,Short-term
-0.053557,-0.003452,0.011139,-0.003208,0.003502,0.008638,0.019711,0.008817,-0.038395,Short-term
-0.052217,0.006568,-0.012506,-0.006769,0.006138,-0.003046,0.017732,0.024501,-0.015352,Short-term
0.019268,0.006568,-0.00237,-0.045362,0.015387,0.001176,0.01203,0.038547,-0.018515,Short-term
-0.011018,0.032207,0.002005,-0.02219,0.046723,-0.004573,0.012953,0.040343,-0.025343,Short-term
0.002818,0.051292,-0.007757,0.001808,0.011277,0.053842,0.008556,0.033975,-0.020974,Short-term
-0.013387,-0.009525,0.003023,-0.036742,-0.004754,-0.05821,0.003225,0.019105,-0.003718,Short-term
-0.04193,0.007656,-0.03218,-0.025432,-0.001539,-0.006724,-0.003187,-0.033785,-0.014261,Short-term
-0.001885,0.006625,-0.02158,0.030367,-0.037767,-0.021653,0.036901,-0.012888,-0.004197,Short-term
-0.040097,0.010156,-0.030881,-0.010566,-0.021218,-0.02157,0.018844,0.022393,0.006657,Short-term
-0.023495,-0.006394,0.052782,-0.02693,0.031804,0.000256,0.043341,-0.000873,0.016314,Short-term
0.001447,-0.00297,0.01104,-0.025693,-0.003853,-0.011123,0.015867,0.012237,-0.027378,Short-term
-0.046759,0.008105,0.012422,0.000542,-0.002321,0.00488,0.022382,0.003025,-0.038984,Short-term
-0.009328,-0.012219,0.022781,-0.002946,0.041638,-0.031967,0.011896,0.013993,-0.032686,Short-term
-0.033008,-0.000756,0.012646,0.013276,0.061521,-0.001061,0.018121,0.02456,-0.038271,Short-term
-0.008683,0.021255,0.003774,0.00098,0.006851,0.01545,0.027873,0.010851,-0.035269,Short-term
0.034643,0.021647,0.00335,-0.047035,-0.021776,-0.012413,0.016319,0.017384,-0.018439,Short-term
-0.050392,0.008885,-0.009656,-0.018894,-0.021847,-0.0123,0.01624,0.015292,-0.01297,Short-term
-0.016068,-0.003491,-0.021844,-0.01529,0.039923,0.028735,0.002068,-0.024587,-0.03481,Short-term
-0.040918,0.018929,-0.010165,0.001449,-0.001922,-0.007188,0.022475,0.014601,-0.017085,Short-term
-0.032448,0.017884,-0.034239,0.021903,0.026691,-0.007203,0.026572,0.03091,0.000161,Short-term
-0.013818,-0.029277,-0.047953,0.012582,0.000009,-0.004802,0.009462,-0.044587,-0.003721,Short-term
-0.002233,-0.012544,-0.010734,-0.042176,-0.020912,-0.025121,0.010163,0.024137,-0.002492,Short-term
-0.019889,0.029603,0.000824,-0.013143,0.009977,0.013228,0.022253,0.021488,-0.031281,Short-term
0.002009,-0.031871,-0.052736,-0.052474,0.020402,0.027134,-0.006614,0.001254,-0.002633,Short-term
-0.035336,-0.016453,-0.003654,-0.02674,-0.007922,-0.030194,0.008835,0.019727,-0.009177,Short-term
-0.049009,0.007704,0.011893,-0.001692,-0.001203,0.005072,0.021346,0.005078,-0.038412,Short-term
-0.02493,-0.000222,-0.051512,-0.007448,-0.001799,-0.013388,0.002965,-0.033214,0.002522,Short-term
-0.008496,-0.011059,-0.040972,-0.020602,0.017271,0.013776,0.001546,-0.022956,-0.012785,Short-term
-0.010181,0.017686,-0.044736,-0.017336,0.037855,0.013485,0.001723,-0.012643,-0.011784,Short-term
-0.03625,-0.028389,0.017671,-0.008819,0.016308,-0.009448,0.013343,0.011198,-0.035174,Short-term
-0.000259,0.009857,-0.019995,0.024387,0.037932,0.018617,0.032407,0.026792,-0.019151,Short-term
-0.028776,0.027274,-0.010915,0.011395,0.035445,0.012387,0.008753,-0.046376,-0.043263,Short-term
-0.009431,0.014654,0.009073,-0.004898,-0.009737,-0.007038,0.05801,-0.006845,0.051313,Short-term
0.025501,-0.01102,0.002147,-0.047113,-0.009901,-0.002099,0.013487,0.024494,-0.019532,Short-term
0.057734,0.015385,0.009765,0.00774,0.024356,0.01276,0.004709,0.020622,-0.018554,Short-term
0.026971,-0.025463,-0.043775,-0.012778,0.036082,0.03987,-0.020154,-0.004349,0.00076,Short-term
-0.029078,-0.00773,-0.027011,-0.038464,0.011038,-0.027608,-0.012066,-0.026928,-0.008769,Short-term
-0.022186,-0.007341,-0.026038,0.013213,-0.025233,-0.016743,0.028012,0.005227,-0.000175,Short-term
-0.036889,0.011293,-0.006482,-0.00549,-0.028559,-0.013453,0.022458,0.00297,-0.016403,Short-term
-0.044648,-0.022555,0.013865,0.011635,0.003961,0.014234,0.024733,-0.000134,-0.042938,Short-term
-0.031328,-0.008131,-0.02754,-0.040698,0.012156,-0.027416,-0.013103,-0.024875,-0.008197,Short-term
-0.027482,0.00109,0.005144,-0.019818,0.001679,-0.00232,0.050157,0.009216,0.054763,Short-term
-0.022773,-0.020529,-0.050374,0.000692,0.002016,-0.007216,0.004878,-0.036004,-0.000305,Short-term
0.029956,-0.020571,0.00351,-0.039692,-0.009671,0.000699,0.015998,0.020018,-0.021804,Short-term
-0.033863,-0.012568,0.003091,-0.036199,0.026062,0.016092,0.026491,-0.043222,0.033862,Short-term
0.019919,0.024361,-0.004365,-0.018924,-0.003901,0.020908,0.027128,0.019368,-0.02744,Short-term
-0.01211,0.024028,-0.015164,-0.003335,0.01531,0.013119,-0.00321,0.040106,0.000431,Short-term
-0.023097,0.028467,-0.023575,-0.01822,0.017318,0.005111,0.018639,0.04091,-0.008221,Short-term
-0.007003,0.008192,-0.009475,-0.024797,-0.029232,0.043427,0.028575,0.016574,-0.029928,Short-term
0.00349,-0.028026,-0.014783,-0.018667,0.051611,0.010457,-0.003264,-0.02426,-0.032162,Short-term
-0.019463,0.027687,-0.001496,0.001216,0.036843,0.022291,0.024781,0.028643,-0.034235,Short-term
-0.030195,-0.055332,0.021557,-0.025601,0.034707,-0.026574,0.001792,0.023847,-0.029093,Short-term
-0.017166,0.038443,-0.001272,0.000498,0.033258,0.018917,0.025379,0.026957,-0.03368,Short-term
-0.041176,-0.027276,0.018933,-0.027647,-0.008321,-0.018127,0.008742,0.00815,-0.031076,Short-term
-0.024904,-0.005674,0.019708,-0.003554,0.005781,-0.016772,0.017648,0.001666,-0.03578,Short-term
-0.031609,0.003476,0.017816,-0.01321,0.00667,-0.019378,0.014101,0.008196,-0.032936,Short-term
-0.046333,0.00619,0.010101,0.014901,0.024545,0.013943,0.02491,0.01018,-0.041938,Short-term
0.00577,-0.037709,-0.015171,-0.010618,-0.001199,-0.058702,0.01129,0.016886,0.010238,Short-term
0.02928,-0.070149,-0.003205,-0.023795,0.038011,-0.011096,-0.007139,-0.037986,-0.03053,Short-term
0.041157,-0.013237,-0.010552,-0.048079,-0.028296,0.030607,0.022498,0.025418,-0.01945,Short-term
0.002128,-0.042803,-0.008762,-0.028849,-0.015748,-0.015959,0.01355,0.018924,-0.007019,Short-term
-0.02798,-0.00781,-0.003756,0.009353,-0.028099,-0.007857,0.02748,-0.005981,-0.020947,Short-term
-0.056326,-0.022646,0.013539,-0.013896,-0.017312,0.006131,0.017023,0.002979,-0.037124,Short-term
-0.058011,0.006099,0.009776,-0.010629,0.003272,0.00584,0.0172,0.013293,-0.036123,Short-term
-0.043215,0.008173,-0.01039,0.002168,0.001663,-0.003814,0.021877,0.016286,-0.01764,Short-term
-0.029877,-0.014916,0.021275,-0.019429,-0.016381,-0.022269,0.013485,-0.00175,-0.03281,Short-term
-0.033958,-0.001952,0.000883,-0.032049,-0.002777,0.014864,0.01482,0.025549,-0.028277,Short-term
-0.039306,0.011469,-0.050679,-0.028396,0.011177,0.033015,0.001695,-0.013015,-0.012573,Short-term
-0.04366,-0.079447,0.019927,-0.015116,0.005132,-0.002025,0.009896,0.008362,-0.036141,Short-term
-0.028334,0.025083,-0.002678,0.010263,0.000097,0.040092,0.034081,0.009787,-0.040173,Short-term
0.038132,-0.0207,-0.017308,-0.015614,-0.049144,0.008654,0.031012,0.002102,-0.009831,Short-term
-0.008168,-0.007695,0.019706,0.058788,0.010463,0.017042,0.043406,-0.02547,-0.053919,Short-term
0.025838,-0.043636,-0.009489,-0.032532,0.024116,-0.06869,-0.015913,-0.040282,-0.006349,Short-term
-0.024866,-0.027381,0.021252,0.020335,-0.030505,0.006624,0.031971,-0.026141,-0.046262,Short-term
0.027865,0.013073,0.052769,-0.012326,0.035383,0.01546,0.027582,0.004463,0.029236,Short-term
-0.001415,-0.042871,0.014049,-0.030475,-0.019733,-0.007266,0.014055,0.005663,-0.028362,Short-term
-0.020731,0.002294,0.006731,-0.013116,-0.001677,-0.002896,0.053266,0.003055,0.053047,Short-term
-0.015987,0.007284,0.020585,-0.015554,0.04006,-0.037755,0.00791,0.02089,-0.028715,Short-term
0.009445,-0.012453,-0.010409,-0.016646,0.000361,-0.017018,0.017873,0.021024,-0.008307,Short-term
-0.035212,0.009196,0.011812,0.008089,0.060172,-0.00405,0.016647,0.026982,-0.036572,Short-term
-0.050115,-0.024277,-0.009513,-0.022667,0.004114,0.011899,-0.00344,-0.044044,-0.037843,Short-term
-0.023207,-0.024487,-0.019567,-0.012463,-0.019874,0.043645,0.010752,-0.053389,-0.040622,Short-term
-0.037902,-0.005669,-0.00156,-0.004174,-0.014894,0.041343,0.028722,0.009741,-0.038313,Short-term
-0.017071,-0.040655,0.026748,-0.029509,-0.001338,-0.039971,0.005044,0.004738,-0.028444,Short-term
-0.042819,-0.003819,0.000669,-0.048089,0.028069,0.013678,0.021908,-0.034639,0.037278,Short-term
-0.040522,0.006936,0.000894,-0.048808,0.024484,0.010304,0.022506,-0.036325,0.037833,Short-term
-0.022164,-0.028435,0.030986,-0.003649,0.00062,0.015151,0.056122,-0.013365,0.027748,Short-term
-0.035124,0.019398,-0.032447,0.005309,0.000944,-0.016073,0.023007,0.025809,0.003686,Short-term
-0.033579,-0.040409,-0.02777,0.010901,-0.012239,-0.006236,0.024144,0.01439,-0.000697,Short-term
-0.013162,-0.037358,-0.013541,-0.060072,0.008176,-0.003143,-0.015137,-0.024563,-0.023377,Short-term
-0.033345,0.011361,-0.029293,-0.003864,-0.024574,-0.022146,0.021953,0.016232,0.00494,Short-term
-0.012144,-0.041767,0.025486,-0.010681,0.023291,-0.031292,0.009645,0.007786,-0.032542,Short-term
-0.021474,-0.036207,0.009335,-0.033647,0.022545,-0.016264,0.039045,0.021497,0.059717,Short-term
-0.036021,0.007739,0.001952,-0.04434,0.022247,0.00992,0.024579,-0.040432,0.036689,Short-term
-0.007419,0.010845,-0.006187,-0.064244,0.011494,0.015378,0.023834,-0.031915,0.044518,Short-term
-0.013068,-0.006121,0.032493,-0.000618,-0.008788,0.008019,0.059391,-0.020843,0.027715,Short-term
-0.005572,0.023391,0.050871,-0.094987,-0.024409,0.030424,0.037905,0.009793,0.014939,Short-term
-0.060734,-0.002741,0.011872,-0.02427,-0.020009,0.000151,0.014073,0.007823,-0.033725,Short-term
-0.032366,-0.008999,0.051601,-0.017883,-0.004942,0.018057,0.052641,-0.019729,0.010376,Short-term
0.036895,-0.009276,0.006695,-0.043046,0.010878,-0.005013,0.029902,-0.054178,0.040873,Short-term
-0.027065,-0.00101,0.004373,-0.03245,0.020239,0.012334,0.029162,-0.049015,0.033273,Short-term
0.003604,-0.023276,0.012178,-0.017553,-0.000038,-0.004951,0.01778,0.009447,-0.030205,Short-term
-0.052171,0.016922,-0.012811,-0.009722,0.003671,-0.006228,0.017293,0.024869,-0.014224,Short-term
-0.053604,-0.013806,0.011444,-0.000255,0.005968,0.01182,0.020149,0.008449,-0.039522,Short-term
0.008956,-0.020615,-0.018342,-0.012561,0.038176,-0.041542,-0.007017,-0.035507,-0.012523,Short-term
-0.025526,-0.013811,-0.010778,-0.051124,-0.042215,0.042265,0.018632,0.025111,-0.024652,Short-term
0.000278,-0.039555,0.015964,-0.060584,-0.006497,-0.033553,-0.000883,0.023524,-0.017754,Short-term
-0.025133,-0.035889,-0.024269,-0.012505,-0.00236,-0.0331,0.012316,0.026091,0.008195,Short-term
0.00705,-0.028234,-0.027037,-0.032532,-0.006618,0.020406,0.019031,0.038009,-0.004775,Short-term
0.030045,-0.015506,-0.011296,-0.066353,0.003668,0.029613,0.028549,-0.032717,0.046677,Short-term
-0.030979,-0.03103,-0.018694,-0.035924,-0.018257,0.006653,0.013102,0.030551,-0.007362,Short-term
0.025447,0.018386,-0.020882,-0.01135,0.00255,0.02099,0.000629,0.04004,0.004844,Short-term
-0.033957,-0.033276,0.0037,-0.030293,0.030996,0.022456,0.027368,-0.043959,0.031607,Short-term
-0.031495,0.0343,-0.027381,0.002234,0.004971,0.028793,0.030029,0.029578,-0.015986,Short-term
-0.026009,0.002289,-0.026582,0.035272,0.029388,0.004371,0.003089,0.033845,0.00883,Short-term
-0.051234,0.007764,0.022889,-0.044505,0.005294,0.00492,0.040896,0.014806,0.039696,Short-term
0.018422,-0.005283,0.019283,-0.05157,-0.022847,-0.044635,0.006094,0.0082,-0.018949,Short-term
0.004561,0.014695,-0.026464,-0.060938,-0.042233,-0.001193,0.013713,0.034381,0.003261,Short-term
-0.007167,-0.010971,-0.02158,-0.018522,0.024978,-0.058033,0.006285,0.037468,0.014099,Short-term
0.006681,-0.047329,0.009004,-0.004822,-0.004953,-0.047211,0.014305,-0.000851,-0.013377,Short-term
-0.03794,-0.01015,-0.029742,-0.002426,-0.017403,-0.015398,0.020757,0.019603,0.00383,Short-term
-0.030724,-0.000692,-0.02923,-0.011308,-0.004665,-0.004502,0.002433,-0.044422,-0.01825,Short-term
-0.028938,-0.008545,-0.027626,0.006511,-0.021877,-0.016166,0.024902,0.011388,0.001541,Short-term
-0.012362,-0.062049,-0.061528,-0.025273,0.01008,0.012506,-0.002406,-0.012531,0.007592,Short-term
-0.003522,-0.001818,-0.042539,-0.004727,0.039433,0.019273,0.005709,-0.01954,-0.015755,Short-term
-0.035294,0.009583,-0.02097,-0.052204,-0.025888,-0.00569,0.009276,0.036132,-0.001708,Short-term
